Event_ID,Timestamp,Plant,Production_Line,Machine_ID,Shift,Downtime_Reason,Downtime_Category,Downtime_Minutes,Production_Loss_Units,Cost_Per_Unit,Downtime_Cost,Operator_ID,Maintenance_Team,Planned_Flag
DT-107245,24/12/2023 4:00,Plant C,Line-4,M-15,Night,Planned Maintenance,Planned,344,387,37,14319,OP-422,MT-2,1
DT-116124,27/07/2023 7:00,Plant B,Line-5,M-15,Morning,Safety Stop,Compliance,352,130,17,2210,OP-424,MT-2,0
DT-102382,15/01/2023 6:00,Plant C,Line-5,M-15,Evening,Quality Issue,Quality,207,237,15,3555,OP-424,MT-2,0
DT-106301,06/10/2023 22:00,Plant C,Line-4,M-15,Evening,Unplanned Maintenance,Unplanned,65,345,23,7935,OP-428,MT-3,0
DT-118695,09/01/2024 12:00,Plant C,Line-4,M-15,Morning,Material Shortage,Supply Chain,242,432,17,7344,OP-430,MT-3,0
DT-104956,14/09/2023 2:00,Plant B,Line-1,M-15,Night,Electrical Issue,Technical,293,448,53,23744,OP-432,MT-1,0
DT-107149,14/08/2023 6:00,Plant C,Line-5,M-15,Evening,Material Shortage,Supply Chain,192,469,32,15008,OP-433,MT-3,0
DT-113031,30/09/2024 21:00,Plant C,Line-5,M-15,Night,Mechanical Failure,Technical,329,145,52,7540,OP-438,MT-4,0
DT-114952,07/07/2023 6:00,Plant B,Line-5,M-15,Morning,Mechanical Failure,Technical,295,55,36,1980,OP-440,MT-4,0
DT-105357,26/12/2024 16:00,Plant C,Line-4,M-15,Night,Material Shortage,Supply Chain,97,271,52,14092,OP-442,MT-1,0
DT-100034,18/12/2023 9:00,Plant C,Line-4,M-15,Night,Material Shortage,Supply Chain,86,421,17,7157,OP-446,MT-3,0
DT-105505,07/05/2023 20:00,Plant C,Line-4,M-15,Night,Safety Stop,Compliance,197,7,24,168,OP-446,MT-2,0
DT-116070,25/04/2024 8:00,Plant C,Line-5,M-15,Morning,Quality Issue,Quality,316,292,19,5548,OP-446,MT-5,0
DT-111528,19/01/2023 16:00,Plant B,Line-1,M-15,Morning,Quality Issue,Quality,259,479,53,25387,OP-450,MT-1,0
DT-112726,16/10/2024 0:00,Plant C,Line-1,M-15,Night,Operator Error,Human,283,125,40,5000,OP-451,MT-2,0
DT-117987,06/11/2023 10:00,Plant C,Line-4,M-15,Morning,Mechanical Failure,Technical,116,305,33,10065,OP-454,MT-3,0
DT-114791,11/10/2024 10:00,Plant B,Line-1,M-15,Evening,Unplanned Maintenance,Unplanned,34,415,28,11620,OP-457,MT-2,0
DT-103407,22/05/2024 6:00,Plant C,Line-1,M-15,Morning,Power Outage,External,197,260,50,13000,OP-457,MT-5,0
DT-108862,15/11/2023 9:00,Plant B,Line-1,M-15,Night,Planned Maintenance,Planned,98,69,45,3105,OP-469,MT-3,1
DT-115443,22/10/2024 17:00,Plant C,Line-1,M-15,Night,Planned Maintenance,Planned,206,294,18,5292,OP-469,MT-1,1
DT-108550,12/08/2024 14:00,Plant B,Line-5,M-15,Evening,Mechanical Failure,Technical,67,364,23,8372,OP-473,MT-2,0
DT-109615,29/12/2023 23:00,Plant C,Line-1,M-15,Evening,Planned Maintenance,Planned,298,247,20,4940,OP-478,MT-3,1
DT-110137,27/01/2024 11:00,Plant C,Line-1,M-15,Morning,Mechanical Failure,Technical,252,133,52,6916,OP-488,MT-1,0
DT-104417,13/08/2024 6:00,Plant B,Line-1,M-15,Evening,Safety Stop,Compliance,245,143,46,6578,OP-491,MT-4,0
DT-114747,16/07/2023 17:00,Plant C,Line-1,M-15,Evening,Operator Error,Human,329,113,50,5650,OP-494,MT-3,0
DT-101995,04/08/2024 0:00,Plant B,Line-4,M-15,Morning,Quality Issue,Quality,270,33,27,891,OP-502,MT-2,0
DT-113830,07/03/2023 19:00,Plant C,Line-1,M-15,Morning,Planned Maintenance,Planned,292,436,56,24416,OP-505,MT-4,1
DT-102244,05/03/2023 17:00,Plant C,Line-1,M-15,Evening,Planned Maintenance,Planned,230,52,20,1040,OP-507,MT-1,1
DT-100068,08/08/2023 20:00,Plant C,Line-4,M-15,Night,Material Shortage,Supply Chain,110,427,49,20923,OP-515,MT-5,0
DT-105013,10/09/2023 6:00,Plant B,Line-1,M-15,Morning,Unplanned Maintenance,Unplanned,89,88,46,4048,OP-516,MT-5,0
DT-105058,10/01/2023 12:00,Plant B,Line-4,M-15,Morning,Quality Issue,Quality,155,404,58,23432,OP-516,MT-4,0
DT-113323,16/09/2023 17:00,Plant C,Line-5,M-15,Morning,Unplanned Maintenance,Unplanned,139,89,28,2492,OP-519,MT-2,0
DT-102868,01/11/2024 13:00,Plant C,Line-4,M-15,Night,Quality Issue,Quality,307,479,44,21076,OP-520,MT-3,0
DT-110875,25/12/2024 11:00,Plant C,Line-4,M-15,Night,Electrical Issue,Technical,189,196,38,7448,OP-520,MT-3,0
DT-105120,21/11/2024 2:00,Plant B,Line-5,M-15,Morning,Electrical Issue,Technical,48,335,23,7705,OP-525,MT-2,0
DT-101960,25/07/2024 14:00,Plant C,Line-3,M-15,Morning,Unplanned Maintenance,Unplanned,285,211,29,6119,OP-119,MT-4,0
DT-116265,08/11/2024 17:00,Plant B,Line-3,M-15,Morning,Unplanned Maintenance,Unplanned,161,135,48,6480,OP-120,MT-1,0
DT-108418,27/07/2024 13:00,Plant C,Line-3,M-15,Night,Electrical Issue,Technical,342,68,16,1088,OP-133,MT-2,0
DT-115159,28/05/2023 15:00,Plant B,Line-3,M-15,Night,Material Shortage,Supply Chain,243,99,52,5148,OP-150,MT-5,0
DT-115910,11/11/2024 7:00,Plant C,Line-3,M-15,Morning,Planned Maintenance,Planned,100,384,48,18432,OP-163,MT-1,1
DT-103651,07/08/2024 10:00,Plant B,Line-3,M-15,Morning,Mechanical Failure,Technical,112,400,40,16000,OP-164,MT-5,0
DT-113789,24/09/2023 3:00,Plant B,Line-3,M-15,Night,Planned Maintenance,Planned,5,470,36,16920,OP-167,MT-3,1
DT-118623,14/06/2024 15:00,Plant B,Line-3,M-15,Evening,Safety Stop,Compliance,277,412,44,18128,OP-173,MT-2,0
DT-106500,23/11/2023 6:00,Plant C,Line-3,M-15,Night,Safety Stop,Compliance,171,386,25,9650,OP-177,MT-2,0
DT-118597,09/11/2024 19:00,Plant C,Line-3,M-15,Morning,Power Outage,External,170,5,22,110,OP-183,MT-2,0
DT-105892,21/03/2024 6:00,Plant C,Line-3,M-15,Night,Mechanical Failure,Technical,184,355,42,14910,OP-214,MT-4,0
DT-116520,01/05/2024 22:00,Plant B,Line-3,M-15,Morning,Power Outage,External,39,157,22,3454,OP-215,MT-4,0
DT-103160,28/07/2024 18:00,Plant C,Line-3,M-15,Evening,Planned Maintenance,Planned,306,95,53,5035,OP-217,MT-3,1
DT-116413,05/08/2023 9:00,Plant C,Line-3,M-15,Evening,Planned Maintenance,Planned,282,159,30,4770,OP-218,MT-1,1
DT-107727,28/08/2023 20:00,Plant C,Line-3,M-15,Evening,Power Outage,External,118,372,21,7812,OP-250,MT-4,0
DT-108932,19/09/2023 19:00,Plant B,Line-3,M-15,Morning,Operator Error,Human,50,391,26,10166,OP-265,MT-5,0
DT-100715,27/12/2023 19:00,Plant C,Line-3,M-15,Morning,Power Outage,External,35,291,50,14550,OP-276,MT-4,0
DT-116276,01/06/2024 19:00,Plant B,Line-3,M-15,Evening,Planned Maintenance,Planned,325,357,33,11781,OP-285,MT-4,1
DT-115404,23/08/2023 4:00,Plant B,Line-3,M-15,Night,Quality Issue,Quality,326,332,50,16600,OP-286,MT-2,0
DT-114863,20/09/2024 22:00,Plant B,Line-3,M-15,Night,Quality Issue,Quality,285,365,27,9855,OP-300,MT-2,0
DT-103420,23/03/2023 4:00,Plant C,Line-3,M-15,Night,Planned Maintenance,Planned,311,224,53,11872,OP-308,MT-5,1
DT-109466,16/09/2023 9:00,Plant C,Line-3,M-15,Evening,Electrical Issue,Technical,29,304,36,10944,OP-309,MT-4,0
DT-102551,08/04/2024 8:00,Plant C,Line-3,M-15,Morning,Material Shortage,Supply Chain,152,116,49,5684,OP-325,MT-5,0
DT-108607,04/11/2023 10:00,Plant C,Line-3,M-15,Morning,Operator Error,Human,142,324,57,18468,OP-328,MT-2,0
DT-116048,04/04/2023 19:00,Plant C,Line-3,M-15,Night,Material Shortage,Supply Chain,78,406,41,16646,OP-331,MT-2,0
DT-118867,03/12/2023 2:00,Plant B,Line-3,M-15,Morning,Mechanical Failure,Technical,262,159,31,4929,OP-332,MT-4,0
DT-117583,03/04/2024 12:00,Plant B,Line-3,M-15,Night,Electrical Issue,Technical,3,470,36,16920,OP-334,MT-1,0
DT-103713,11/04/2023 11:00,Plant B,Line-3,M-15,Night,Material Shortage,Supply Chain,84,223,31,6913,OP-335,MT-3,0
DT-103862,15/03/2023 4:00,Plant C,Line-3,M-15,Evening,Quality Issue,Quality,184,112,45,5040,OP-340,MT-2,0
DT-113004,19/08/2023 4:00,Plant B,Line-3,M-15,Morning,Operator Error,Human,296,386,48,18528,OP-344,MT-1,0
DT-117624,14/10/2024 15:00,Plant C,Line-3,M-15,Night,Unplanned Maintenance,Unplanned,96,11,36,396,OP-355,MT-2,0
DT-108757,03/01/2023 17:00,Plant B,Line-3,M-15,Night,Safety Stop,Compliance,288,205,39,7995,OP-384,MT-3,0
DT-112319,16/05/2023 9:00,Plant B,Line-3,M-15,Morning,Quality Issue,Quality,297,468,18,8424,OP-386,MT-3,0
DT-104989,23/06/2023 22:00,Plant B,Line-3,M-15,Morning,Operator Error,Human,202,240,50,12000,OP-390,MT-4,0
DT-117084,20/05/2024 2:00,Plant C,Line-3,M-15,Morning,Mechanical Failure,Technical,96,469,32,15008,OP-396,MT-3,0
DT-116817,21/10/2023 2:00,Plant C,Line-3,M-15,Evening,Operator Error,Human,107,23,19,437,OP-403,MT-2,0
DT-105281,20/10/2023 3:00,Plant B,Line-3,M-15,Night,Operator Error,Human,59,33,37,1221,OP-407,MT-1,0
DT-111945,20/05/2023 22:00,Plant C,Line-3,M-15,Evening,Material Shortage,Supply Chain,114,100,43,4300,OP-423,MT-3,0
DT-118086,28/03/2023 4:00,Plant B,Line-3,M-15,Evening,Unplanned Maintenance,Unplanned,225,394,24,9456,OP-425,MT-2,0
DT-108242,29/05/2023 11:00,Plant C,Line-3,M-15,Night,Mechanical Failure,Technical,253,310,49,15190,OP-432,MT-3,0
DT-110200,25/09/2024 21:00,Plant B,Line-3,M-15,Morning,Material Shortage,Supply Chain,194,17,58,986,OP-434,MT-1,0
DT-117142,28/04/2024 23:00,Plant B,Line-3,M-15,Evening,Safety Stop,Compliance,352,95,20,1900,OP-434,MT-5,0
DT-102852,28/03/2023 0:00,Plant B,Line-3,M-15,Morning,Planned Maintenance,Planned,222,369,41,15129,OP-436,MT-2,1
DT-111786,16/05/2024 22:00,Plant A,Line-3,M-15,Night,Quality Issue,Quality,132,64,43,2752,OP-109,MT-2,0
DT-100620,28/01/2023 18:00,Plant A,Line-3,M-15,Evening,Electrical Issue,Technical,81,471,45,21195,OP-113,MT-3,0
DT-115650,08/11/2023 18:00,Plant A,Line-3,M-15,Evening,Operator Error,Human,203,275,55,15125,OP-135,MT-4,0
DT-113215,06/05/2024 3:00,Plant A,Line-3,M-15,Morning,Mechanical Failure,Technical,308,278,55,15290,OP-136,MT-4,0
DT-115985,26/03/2024 15:00,Plant A,Line-3,M-15,Morning,Quality Issue,Quality,3,490,46,22540,OP-143,MT-2,0
DT-108173,24/10/2024 15:00,Plant C,Line-3,M-15,Morning,Power Outage,External,100,368,57,20976,OP-468,MT-2,0
DT-107144,04/09/2023 16:00,Plant A,Line-3,M-15,Night,Electrical Issue,Technical,294,13,30,390,OP-163,MT-4,0
DT-115037,06/12/2023 6:00,Plant A,Line-3,M-15,Night,Quality Issue,Quality,151,260,35,9100,OP-181,MT-4,0
DT-103531,04/05/2024 12:00,Plant B,Line-3,M-15,Night,Unplanned Maintenance,Unplanned,320,206,16,3296,OP-475,MT-3,0
DT-119343,05/05/2024 22:00,Plant C,Line-3,M-15,Night,Material Shortage,Supply Chain,266,150,36,5400,OP-476,MT-1,0
DT-115943,08/06/2024 22:00,Plant A,Line-3,M-15,Morning,Material Shortage,Supply Chain,342,73,52,3796,OP-214,MT-2,0
DT-109430,03/12/2023 16:00,Plant B,Line-3,M-15,Morning,Material Shortage,Supply Chain,44,262,26,6812,OP-486,MT-1,0
DT-102736,28/04/2023 20:00,Plant A,Line-3,M-15,Evening,Mechanical Failure,Technical,69,171,49,8379,OP-243,MT-1,0
DT-111555,14/04/2024 16:00,Plant B,Line-3,M-15,Evening,Safety Stop,Compliance,32,225,30,6750,OP-489,MT-3,0
DT-115564,26/09/2024 5:00,Plant B,Line-4,M-15,Evening,Mechanical Failure,Technical,146,284,38,10792,OP-534,MT-1,0
DT-118183,19/11/2024 9:00,Plant C,Line-4,M-15,Evening,Unplanned Maintenance,Unplanned,262,440,18,7920,OP-534,MT-4,0
DT-114660,23/11/2024 20:00,Plant A,Line-3,M-15,Evening,Operator Error,Human,4,259,18,4662,OP-282,MT-1,0
DT-107683,26/07/2024 18:00,Plant A,Line-3,M-15,Night,Operator Error,Human,106,54,36,1944,OP-283,MT-4,0
DT-115439,31/07/2024 6:00,Plant A,Line-3,M-15,Morning,Unplanned Maintenance,Unplanned,186,404,24,9696,OP-340,MT-3,0
DT-116546,19/12/2024 14:00,Plant A,Line-3,M-15,Night,Safety Stop,Compliance,116,31,53,1643,OP-360,MT-2,0
DT-108015,30/01/2024 19:00,Plant A,Line-3,M-15,Evening,Material Shortage,Supply Chain,228,492,23,11316,OP-372,MT-1,0
DT-105761,10/11/2024 5:00,Plant A,Line-3,M-15,Morning,Material Shortage,Supply Chain,275,130,37,4810,OP-375,MT-1,0
DT-113687,04/03/2024 21:00,Plant A,Line-3,M-15,Morning,Operator Error,Human,342,485,31,15035,OP-378,MT-3,0
DT-110565,25/06/2024 0:00,Plant A,Line-3,M-15,Evening,Operator Error,Human,153,133,55,7315,OP-382,MT-1,0
DT-114120,16/08/2023 11:00,Plant A,Line-3,M-15,Morning,Quality Issue,Quality,133,364,52,18928,OP-383,MT-1,0
DT-106381,22/09/2024 8:00,Plant C,Line-3,M-15,Night,Operator Error,Human,306,95,38,3610,OP-518,MT-4,0
DT-107452,22/01/2024 4:00,Plant A,Line-3,M-15,Evening,Operator Error,Human,315,10,31,310,OP-479,MT-4,0
DT-118455,16/02/2024 14:00,Plant A,Line-3,M-15,Morning,Quality Issue,Quality,280,291,45,13095,OP-483,MT-5,0
DT-113082,30/09/2024 12:00,Plant A,Line-3,M-15,Evening,Planned Maintenance,Planned,51,48,19,912,OP-491,MT-1,1
DT-113983,13/03/2024 1:00,Plant A,Line-3,M-15,Evening,Material Shortage,Supply Chain,278,359,29,10411,OP-522,MT-1,0
DT-105487,30/01/2024 9:00,Plant C,Line-4,M-15,Morning,Planned Maintenance,Planned,60,287,29,8323,OP-536,MT-4,1
DT-109536,21/07/2023 15:00,Plant B,Line-3,M-15,Evening,Safety Stop,Compliance,343,455,46,20930,OP-547,MT-4,0
DT-117096,09/07/2024 23:00,Plant A,Line-3,M-15,Night,Electrical Issue,Technical,317,319,48,15312,OP-581,MT-1,0
DT-116367,03/05/2024 16:00,Plant A,Line-3,M-15,Morning,Planned Maintenance,Planned,174,354,39,13806,OP-585,MT-2,1
DT-103142,06/04/2024 1:00,Plant A,Line-3,M-15,Night,Planned Maintenance,Planned,242,353,49,17297,OP-602,MT-5,1
DT-107158,08/08/2023 1:00,Plant A,Line-3,M-15,Morning,Planned Maintenance,Planned,174,382,54,20628,OP-617,MT-4,1
DT-112000,01/08/2024 9:00,Plant A,Line-3,M-15,Night,Safety Stop,Compliance,162,283,44,12452,OP-637,MT-4,0
DT-107338,15/01/2024 12:00,Plant A,Line-3,M-15,Night,Quality Issue,Quality,270,267,28,7476,OP-650,MT-5,0
DT-102152,16/02/2024 15:00,Plant A,Line-3,M-15,Evening,Planned Maintenance,Planned,330,192,31,5952,OP-653,MT-2,1
DT-111063,29/05/2024 0:00,Plant A,Line-3,M-15,Night,Planned Maintenance,Planned,40,221,54,11934,OP-677,MT-1,1
DT-112296,07/06/2023 20:00,Plant A,Line-3,M-15,Night,Unplanned Maintenance,Unplanned,100,272,48,13056,OP-690,MT-2,0
DT-116576,18/10/2024 18:00,Plant B,Line-3,M-15,Night,Safety Stop,Compliance,348,466,52,24232,OP-580,MT-1,0
DT-114502,25/04/2024 15:00,Plant A,Line-3,M-15,Evening,Power Outage,External,338,350,52,18200,OP-708,MT-5,0
DT-111840,12/10/2023 4:00,Plant C,Line-3,M-15,Evening,Electrical Issue,Technical,119,369,17,6273,OP-582,MT-4,0
DT-117816,02/05/2023 6:00,Plant C,Line-3,M-15,Morning,Planned Maintenance,Planned,138,481,28,13468,OP-590,MT-4,1
DT-109884,20/06/2024 9:00,Plant A,Line-3,M-15,Night,Electrical Issue,Technical,245,183,27,4941,OP-787,MT-2,0
DT-112470,07/05/2024 12:00,Plant A,Line-3,M-15,Evening,Power Outage,External,46,250,55,13750,OP-816,MT-4,0
DT-116398,28/02/2024 6:00,Plant A,Line-3,M-15,Morning,Operator Error,Human,244,390,54,21060,OP-842,MT-1,0
DT-105652,24/05/2024 20:00,Plant C,Line-3,M-15,Evening,Operator Error,Human,32,200,55,11000,OP-611,MT-1,0
DT-110462,31/10/2024 20:00,Plant A,Line-3,M-15,Night,Mechanical Failure,Technical,348,456,20,9120,OP-862,MT-3,0
DT-108402,07/12/2024 17:00,Plant A,Line-3,M-15,Morning,Unplanned Maintenance,Unplanned,343,488,33,16104,OP-876,MT-4,0
DT-103748,25/03/2023 19:00,Plant B,Line-3,M-15,Evening,Safety Stop,Compliance,121,418,26,10868,OP-618,MT-3,0
DT-105245,14/05/2024 11:00,Plant C,Line-3,M-15,Night,Unplanned Maintenance,Unplanned,129,142,34,4828,OP-618,MT-1,0
DT-113470,02/10/2023 14:00,Plant A,Line-3,M-15,Night,Quality Issue,Quality,37,435,40,17400,OP-948,MT-5,0
DT-103182,26/03/2024 8:00,Plant A,Line-3,M-15,Evening,Planned Maintenance,Planned,54,106,41,4346,OP-950,MT-3,1
DT-117205,02/03/2023 3:00,Plant A,Line-3,M-15,Evening,Safety Stop,Compliance,334,273,51,13923,OP-966,MT-3,0
DT-101289,21/05/2024 11:00,Plant C,Line-3,M-15,Morning,Operator Error,Human,204,432,58,25056,OP-632,MT-2,0
DT-113109,25/04/2024 20:00,Plant A,Line-3,M-15,Evening,Electrical Issue,Technical,347,54,36,1944,OP-986,MT-5,0
DT-119962,14/02/2024 21:00,Plant C,Line-3,M-15,Evening,Electrical Issue,Technical,261,312,29,9048,OP-652,MT-2,0
DT-102329,14/09/2024 21:00,Plant C,Line-3,M-15,Evening,Material Shortage,Supply Chain,72,410,35,14350,OP-658,MT-1,0
DT-115576,30/04/2024 19:00,Plant C,Line-3,M-15,Morning,Material Shortage,Supply Chain,145,402,36,14472,OP-659,MT-4,0
DT-112718,23/06/2024 7:00,Plant B,Line-3,M-15,Evening,Operator Error,Human,167,214,18,3852,OP-666,MT-4,0
DT-109611,21/10/2023 7:00,Plant C,Line-3,M-15,Morning,Planned Maintenance,Planned,219,157,54,8478,OP-669,MT-1,1
DT-110359,06/12/2023 6:00,Plant B,Line-3,M-15,Evening,Planned Maintenance,Planned,158,347,16,5552,OP-697,MT-5,1
DT-106624,06/03/2023 5:00,Plant C,Line-3,M-15,Evening,Planned Maintenance,Planned,287,375,26,9750,OP-701,MT-3,1
DT-112844,20/04/2024 19:00,Plant B,Line-3,M-15,Night,Safety Stop,Compliance,86,349,19,6631,OP-726,MT-3,0
DT-107418,31/05/2023 21:00,Plant C,Line-3,M-15,Morning,Power Outage,External,285,115,49,5635,OP-732,MT-3,0
DT-116869,20/03/2024 3:00,Plant C,Line-3,M-15,Morning,Material Shortage,Supply Chain,349,411,15,6165,OP-732,MT-4,0
DT-106671,15/08/2023 0:00,Plant C,Line-3,M-15,Night,Power Outage,External,205,463,21,9723,OP-737,MT-5,0
DT-106306,22/08/2024 9:00,Plant C,Line-3,M-15,Night,Planned Maintenance,Planned,124,422,30,12660,OP-738,MT-3,1
DT-108770,23/07/2024 9:00,Plant B,Line-3,M-15,Morning,Mechanical Failure,Technical,317,216,41,8856,OP-742,MT-4,0
DT-112249,18/07/2024 12:00,Plant B,Line-3,M-15,Evening,Operator Error,Human,209,138,47,6486,OP-757,MT-2,0
DT-115849,20/01/2024 15:00,Plant B,Line-3,M-15,Morning,Mechanical Failure,Technical,277,236,21,4956,OP-770,MT-3,0
DT-119114,29/03/2024 20:00,Plant B,Line-3,M-15,Evening,Electrical Issue,Technical,67,363,58,21054,OP-781,MT-3,0
DT-106322,31/01/2024 13:00,Plant B,Line-3,M-15,Night,Material Shortage,Supply Chain,319,213,52,11076,OP-806,MT-1,0
DT-102212,06/08/2023 15:00,Plant B,Line-3,M-15,Night,Electrical Issue,Technical,210,279,39,10881,OP-825,MT-4,0
DT-117964,22/11/2023 16:00,Plant B,Line-3,M-15,Evening,Mechanical Failure,Technical,45,452,21,9492,OP-868,MT-3,0
DT-115134,28/06/2023 7:00,Plant B,Line-3,M-15,Morning,Quality Issue,Quality,92,402,47,18894,OP-885,MT-1,0
DT-106019,11/09/2024 12:00,Plant C,Line-3,M-15,Evening,Power Outage,External,176,159,50,7950,OP-890,MT-4,0
DT-101556,16/10/2023 12:00,Plant B,Line-3,M-15,Night,Unplanned Maintenance,Unplanned,240,482,23,11086,OP-896,MT-5,0
DT-109313,09/12/2023 9:00,Plant B,Line-3,M-15,Morning,Material Shortage,Supply Chain,43,370,25,9250,OP-899,MT-3,0
DT-117614,05/01/2023 19:00,Plant C,Line-3,M-15,Evening,Quality Issue,Quality,191,33,49,1617,OP-926,MT-5,0
DT-111742,22/12/2023 2:00,Plant C,Line-3,M-15,Evening,Electrical Issue,Technical,8,324,16,5184,OP-931,MT-2,0
DT-104249,23/09/2023 4:00,Plant B,Line-3,M-15,Night,Operator Error,Human,113,74,35,2590,OP-942,MT-4,0
DT-117348,21/01/2024 17:00,Plant B,Line-3,M-15,Night,Power Outage,External,189,431,57,24567,OP-947,MT-1,0
DT-101443,09/04/2023 13:00,Plant B,Line-3,M-15,Night,Operator Error,Human,275,397,27,10719,OP-950,MT-3,0
DT-119045,20/08/2024 18:00,Plant B,Line-3,M-15,Morning,Material Shortage,Supply Chain,72,444,39,17316,OP-968,MT-4,0
DT-111194,22/03/2023 15:00,Plant B,Line-3,M-15,Evening,Power Outage,External,146,247,25,6175,OP-973,MT-2,0
DT-108321,16/12/2024 5:00,Plant B,Line-1,M-15,Night,Operator Error,Human,344,461,18,8298,OP-555,MT-3,0
DT-116705,26/10/2023 11:00,Plant C,Line-1,M-15,Evening,Material Shortage,Supply Chain,234,159,45,7155,OP-556,MT-3,0
DT-119777,12/02/2024 21:00,Plant B,Line-4,M-15,Morning,Power Outage,External,172,314,23,7222,OP-557,MT-3,0
DT-110240,29/06/2023 20:00,Plant B,Line-4,M-15,Morning,Operator Error,Human,45,52,56,2912,OP-561,MT-2,0
DT-100505,09/07/2024 3:00,Plant C,Line-5,M-15,Morning,Operator Error,Human,297,274,19,5206,OP-564,MT-1,0
DT-108761,25/12/2023 2:00,Plant B,Line-5,M-15,Evening,Unplanned Maintenance,Unplanned,35,104,40,4160,OP-566,MT-2,0
DT-113438,31/12/2023 5:00,Plant C,Line-1,M-15,Night,Electrical Issue,Technical,87,459,44,20196,OP-569,MT-5,0
DT-100751,21/12/2023 16:00,Plant C,Line-4,M-15,Evening,Power Outage,External,38,249,54,13446,OP-582,MT-3,0
DT-109235,14/09/2023 14:00,Plant B,Line-1,M-15,Night,Electrical Issue,Technical,197,82,59,4838,OP-588,MT-4,0
DT-117479,22/10/2024 3:00,Plant C,Line-1,M-15,Morning,Power Outage,External,103,388,45,17460,OP-588,MT-2,0
DT-115555,23/07/2023 15:00,Plant B,Line-5,M-15,Evening,Material Shortage,Supply Chain,220,346,51,17646,OP-591,MT-5,0
DT-101119,12/06/2024 4:00,Plant B,Line-1,M-15,Night,Unplanned Maintenance,Unplanned,54,190,55,10450,OP-594,MT-4,0
DT-116134,10/10/2023 5:00,Plant B,Line-1,M-15,Morning,Quality Issue,Quality,117,66,30,1980,OP-594,MT-4,0
DT-118310,09/11/2023 19:00,Plant B,Line-1,M-15,Night,Mechanical Failure,Technical,23,429,48,20592,OP-595,MT-3,0
DT-115691,30/08/2024 19:00,Plant C,Line-5,M-15,Evening,Operator Error,Human,227,478,33,15774,OP-595,MT-3,0
DT-114781,30/08/2023 8:00,Plant C,Line-5,M-15,Night,Mechanical Failure,Technical,9,282,44,12408,OP-602,MT-2,0
DT-109864,17/12/2023 0:00,Plant C,Line-4,M-15,Night,Material Shortage,Supply Chain,332,434,28,12152,OP-604,MT-4,0
DT-102546,25/03/2023 19:00,Plant B,Line-5,M-15,Evening,Operator Error,Human,278,356,45,16020,OP-608,MT-1,0
DT-111096,02/07/2023 14:00,Plant C,Line-1,M-15,Morning,Unplanned Maintenance,Unplanned,325,207,23,4761,OP-612,MT-3,0
DT-110817,30/10/2023 0:00,Plant C,Line-1,M-15,Night,Power Outage,External,194,259,42,10878,OP-615,MT-3,0
DT-118971,19/03/2024 8:00,Plant B,Line-1,M-15,Morning,Mechanical Failure,Technical,142,405,48,19440,OP-623,MT-5,0
DT-116078,04/07/2024 7:00,Plant B,Line-4,M-15,Night,Operator Error,Human,322,44,46,2024,OP-635,MT-1,0
DT-102465,05/08/2024 1:00,Plant B,Line-1,M-15,Night,Quality Issue,Quality,220,431,29,12499,OP-636,MT-4,0
DT-117883,03/11/2023 19:00,Plant A,Line-4,M-15,Evening,Material Shortage,Supply Chain,17,100,30,3000,OP-115,MT-1,0
DT-101056,25/05/2024 14:00,Plant B,Line-1,M-15,Morning,Unplanned Maintenance,Unplanned,307,22,50,1100,OP-641,MT-5,0
DT-111099,28/01/2024 0:00,Plant C,Line-1,M-15,Evening,Planned Maintenance,Planned,149,485,31,15035,OP-644,MT-5,1
DT-110836,06/10/2024 1:00,Plant C,Line-5,M-15,Night,Unplanned Maintenance,Unplanned,21,496,27,13392,OP-644,MT-4,0
DT-109578,08/11/2024 11:00,Plant C,Line-1,M-15,Night,Power Outage,External,263,483,24,11592,OP-645,MT-1,0
DT-117347,05/04/2024 7:00,Plant A,Line-4,M-15,Morning,Electrical Issue,Technical,167,356,37,13172,OP-168,MT-4,0
DT-116931,22/10/2024 20:00,Plant B,Line-4,M-15,Morning,Power Outage,External,239,133,50,6650,OP-650,MT-5,0
DT-110720,08/06/2024 6:00,Plant B,Line-1,M-15,Morning,Power Outage,External,183,247,50,12350,OP-651,MT-3,0
DT-102773,14/05/2024 13:00,Plant A,Line-4,M-15,Night,Material Shortage,Supply Chain,267,376,39,14664,OP-177,MT-1,0
DT-105210,25/11/2024 11:00,Plant C,Line-1,M-15,Evening,Safety Stop,Compliance,352,106,35,3710,OP-653,MT-5,0
DT-113465,12/06/2024 23:00,Plant A,Line-4,M-15,Night,Operator Error,Human,276,151,16,2416,OP-193,MT-4,0
DT-115062,03/09/2023 16:00,Plant A,Line-4,M-15,Evening,Material Shortage,Supply Chain,271,173,17,2941,OP-204,MT-4,0
DT-108273,15/09/2023 16:00,Plant B,Line-5,M-15,Evening,Planned Maintenance,Planned,292,402,55,22110,OP-659,MT-3,1
